"","Academic_Year","Term","Course_Number","Course_Title","Primary_Instructor","Student_Count","A","A.","B.","B","B..1","C.","C","C..1","D.","D","D..1","F","W","Average_GPA"
"618","2014-15","20144 (Autumn 2014)","BIOL 485 B","CELL MOLE& DEV SEMNR","MARTIN-MORRIS, LINDA E",15,9,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7
"619","2014-15","20144 (Autumn 2014)","BIOL 502 A","GRANT WRITING","NEMHAUSER, JENNIFER L.",17,12,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9
"620","2014-15","20151 (Winter 2015)","BIOL 106 A","INTRO BIO SEMINAR","BUCHWITZ, BRIAN J.",59,17,31,7,NA,NA,NA,NA,NA,NA,NA,NA,1,3,3.6
"621","2014-15","20151 (Winter 2015)","BIOL 118 A","SURVEY OF PHYSIOL","DRAPER, MOON",332,37,49,54,66,61,24,17,3,4,2,NA,4,11,3
"622","2014-15","20151 (Winter 2015)","BIOL 119 A","ELEM PHYSIOL LAB","SAVOLAINEN, LEA C",21,NA,8,6,6,1,NA,NA,NA,NA,NA,NA,NA,NA,3.3
"623","2014-15","20151 (Winter 2015)","BIOL 119 B","ELEM PHYSIOL LAB","SAVOLAINEN, LEA C",18,2,6,7,2,NA,1,NA,NA,NA,NA,NA,NA,NA,3.4
"624","2014-15","20151 (Winter 2015)","BIOL 119 C","ELEM PHYSIOL LAB","SAVOLAINEN, LEA C",20,1,11,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5
"625","2014-15","20151 (Winter 2015)","BIOL 119 D","ELEM PHYSIOL LAB","SAVOLAINEN, LEA C",21,2,5,5,8,NA,NA,NA,NA,NA,1,NA,NA,NA,3.2
"626","2014-15","20151 (Winter 2015)","BIOL 119 E","ELEM PHYSIOL LAB","SAVOLAINEN, LEA C",21,NA,6,7,5,3,NA,NA,NA,NA,NA,NA,NA,NA,3.2
"627","2014-15","20151 (Winter 2015)","BIOL 119 F","ELEM PHYSIOL LAB","SAVOLAINEN, LEA C",22,NA,3,5,9,3,2,NA,NA,NA,NA,NA,NA,NA,3
"628","2014-15","20151 (Winter 2015)","BIOL 119 G","ELEM PHYSIOL LAB","SAVOLAINEN, LEA C",24,1,6,13,3,1,NA,NA,NA,NA,NA,NA,NA,NA,3.3
"629","2014-15","20151 (Winter 2015)","BIOL 180 A","INTRO BIOLOGY","JANNEKE HILLE RIS LAMBERS",587,46,97,75,95,102,56,34,29,13,5,4,13,18,2.8
"630","2014-15","20151 (Winter 2015)","BIOL 200 A","INTRO BIOL","FREEMAN, SCOTT",385,25,58,59,71,67,34,28,15,9,4,1,7,7,2.8
"631","2014-15","20151 (Winter 2015)","BIOL 200 B","INTRO BIOL","FREEMAN, SCOTT",371,32,58,64,51,66,34,25,22,5,2,1,7,4,2.8
"632","2014-15","20151 (Winter 2015)","BIOL 220 A","INTRO BIOL","WENDEROTH, MARY P",326,15,64,50,60,65,24,17,5,1,1,NA,2,22,2.9
"633","2014-15","20151 (Winter 2015)","BIOL 300 A","INTRO NEUROSCIENCE","PERKEL, DAVID J",190,14,33,30,31,29,15,8,10,8,NA,1,5,6,2.8
"634","2014-15","20151 (Winter 2015)","BIOL 302 A","LAB TECHNIQS IN CMB","MARTIN-MORRIS, LINDA E",58,5,10,18,9,7,3,4,1,NA,NA,NA,1,NA,3
"635","2014-15","20151 (Winter 2015)","BIOL 311 A","BIOLOGY OF FISHES","PIETSCH, THEODORE WELLS",19,8,3,1,1,1,NA,NA,2,1,NA,NA,1,1,3.1
"636","2014-15","20151 (Winter 2015)","BIOL 311 B","BIOLOGY OF FISHES","PIETSCH, THEODORE WELLS",27,5,4,5,2,7,1,NA,3,NA,NA,NA,NA,NA,3
"637","2014-15","20151 (Winter 2015)","BIOL 350 A","FOUNDTNS PHYSIOLOGY","GARLAND, ALAINA L",119,11,18,21,14,21,13,5,8,2,1,1,4,NA,2.8
"638","2014-15","20151 (Winter 2015)","BIOL 355 A","FNDATION MOL CEL BIO","WAKIMOTO, BARBARA",110,5,17,9,13,16,11,11,7,2,3,1,7,8,2.5
"639","2014-15","20151 (Winter 2015)","BIOL 356 A","FNDATNS IN ECOLOGY","KROISS, STEVEN J",92,1,20,31,19,11,5,1,2,1,1,NA,NA,NA,3.1
"640","2014-15","20151 (Winter 2015)","BIOL 401 A","ADV CELL BIOLOGY","CROWE, ALISON J",55,11,13,8,6,3,2,2,4,4,1,NA,1,NA,2.9
"641","2014-15","20151 (Winter 2015)","BIOL 403 A","PHYS HISTOLOGY","ZEMAN, LESLIE B.",69,18,11,14,10,6,4,3,3,NA,NA,NA,NA,NA,3.2
"642","2014-15","20151 (Winter 2015)","BIOL 408 A","MECH OF ANML BEHAV","SISNEROS, JOSEPH A.",17,5,5,3,1,NA,3,NA,NA,NA,NA,NA,NA,NA,3.3
"643","2014-15","20151 (Winter 2015)","BIOL 411 A","DEV BIOL","PARICHY, DAVID",115,5,20,34,27,12,5,3,3,1,NA,2,1,2,3
"644","2014-15","20151 (Winter 2015)","BIOL 413 A","GENETICS OF DVLPMNT","PARRISH, JAY Z",22,4,14,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6
"645","2014-15","20151 (Winter 2015)","BIOL 414 A","MOLECULAR EVOLUTION","VLADIMIR MININ",34,7,13,11,1,2,NA,NA,NA,NA,NA,NA,NA,NA,3.5
"646","2014-15","20151 (Winter 2015)","BIOL 415 A","EVOLUTION & DEVELOP","WALCHER-CHEVILLET, CRISTINA",59,27,14,4,7,1,1,2,NA,NA,NA,NA,1,2,3.5
"647","2014-15","20151 (Winter 2015)","BIOL 423 A","MARINE ECOL PROCESS","CARRINGTON, EMILY",55,6,17,20,5,5,2,NA,NA,NA,NA,NA,NA,NA,3.3
"648","2014-15","20151 (Winter 2015)","BIOL 424 A","PLANT ECOPHYSIOLOGY","KINMONTH-SCHULTZ, HANNAH A",30,NA,7,9,9,1,1,3,NA,NA,NA,NA,NA,NA,3
"649","2014-15","20151 (Winter 2015)","BIOL 425 A","PLANT PHYSIOL & DEV","VAN VOLKENBURGH, ELIZABETH",38,3,8,7,5,10,2,2,NA,NA,NA,NA,NA,1,3
"650","2014-15","20151 (Winter 2015)","BIOL 434 A","INVERTEBRATE ZOOL","SCHIVELL, AMANDA",70,6,17,16,12,7,2,1,3,2,1,NA,3,NA,2.9
"651","2014-15","20151 (Winter 2015)","BIOL 450 A","VERTE PALEO","SIDOR, CHRISTIAN A.",28,3,6,4,4,4,1,2,NA,3,NA,NA,1,NA,2.8
"652","2014-15","20151 (Winter 2015)","BIOL 451 A","INVERT PALEONTOLOGY","WARD, PETER D",15,4,2,3,1,2,1,2,NA,NA,NA,NA,NA,NA,3.1
"653","2014-15","20151 (Winter 2015)","BIOL 453 A","CMPR ANAT VERTS","PETERSEN, KAREN E",70,2,8,15,18,10,7,2,6,NA,NA,NA,1,1,2.8
"654","2014-15","20151 (Winter 2015)","BIOL 457 A","CHEM COMMUNICATION","VINAUGER, C",50,8,11,10,10,8,NA,1,NA,1,NA,NA,NA,1,3.2
"655","2014-15","20151 (Winter 2015)","BIOL 461 A","NEUROBIOLOGY","SEBE, JOY Y",60,7,25,6,12,4,2,1,NA,NA,1,2,NA,NA,3.2
"656","2014-15","20151 (Winter 2015)","BIOL 476 A","CONSERVATION BIOL","KROSBY, MEADE B.",97,28,16,12,14,8,5,3,3,2,2,NA,3,1,3.1
"657","2014-15","20151 (Winter 2015)","BIOL 478 A","SUSTAINABLE FISH","SCHINDLER, DANIEL E.",16,5,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6
"658","2014-15","20151 (Winter 2015)","BIOL 485 A","CELL MOLE& DEV SEMNR","PRICE, REBECCA",25,12,12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8
"659","2014-15","20151 (Winter 2015)","BIOL 485 B","CELL MOLE& DEV SEMNR","WALCHER-CHEVILLET, CRISTINA",19,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"660","2014-15","20151 (Winter 2015)","BIOL 490 A","UNDERGRAD SEMINAR","AMMIRATI, JOSEPH F",16,13,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9
"661","2014-15","20152 (Spring 2015)","BIOL 106 A","INTRO BIO SEMINAR","BUCHWITZ, BRIAN J.",61,17,38,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3.7
"662","2014-15","20152 (Spring 2015)","BIOL 118 A","SURVEY OF PHYSIOL","DRAPER, MOON",330,47,51,42,55,49,30,20,15,6,2,2,4,7,2.9
"663","2014-15","20152 (Spring 2015)","BIOL 119 A","ELEM PHYSIOL LAB","SAVOLAINEN, LEA C",23,3,8,5,5,1,NA,1,NA,NA,NA,NA,NA,NA,3.3
"664","2014-15","20152 (Spring 2015)","BIOL 119 B","ELEM PHYSIOL LAB","SAVOLAINEN, LEA C",24,3,5,11,2,2,NA,NA,NA,NA,NA,NA,NA,1,3.3
"665","2014-15","20152 (Spring 2015)","BIOL 119 C","ELEM PHYSIOL LAB","SAVOLAINEN, LEA C",21,4,7,4,4,1,NA,NA,NA,NA,NA,NA,NA,1,3.5
"666","2014-15","20152 (Spring 2015)","BIOL 119 D","ELEM PHYSIOL LAB","SAVOLAINEN, LEA C",22,2,9,9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4
"667","2014-15","20152 (Spring 2015)","BIOL 119 E","ELEM PHYSIOL LAB","SAVOLAINEN, LEA C",22,3,6,5,5,NA,1,NA,NA,NA,NA,NA,NA,2,3.4
"668","2014-15","20152 (Spring 2015)","BIOL 119 F","ELEM PHYSIOL LAB","SAVOLAINEN, LEA C",19,NA,5,7,2,2,1,NA,NA,NA,1,NA,NA,1,3.1
"669","2014-15","20152 (Spring 2015)","BIOL 180 A","INTRO BIOLOGY","OAKS, JAMIE R.",402,28,70,64,59,71,31,20,13,9,4,4,8,21,2.8
"670","2014-15","20152 (Spring 2015)","BIOL 200 A","INTRO BIOL","NEMHAUSER, JENNIFER L.",393,34,64,64,46,72,45,28,22,6,1,1,8,2,2.8
"671","2014-15","20152 (Spring 2015)","BIOL 220 A","INTRO BIOL","DOHERTY, JENNIFER HELEN",598,29,89,112,99,111,69,25,30,8,2,6,2,16,2.8
"672","2014-15","20152 (Spring 2015)","BIOL 305 A","VIDEO STORYTELLING","BOERSMA, P DEE",23,2,10,8,NA,2,NA,NA,NA,NA,NA,NA,1,NA,3.3
"673","2014-15","20152 (Spring 2015)","BIOL 317 A","PLANT CLASS & IDENT","OLMSTEAD, RICHARD G.",121,18,10,18,15,24,9,4,10,NA,1,NA,9,3,2.7
"674","2014-15","20152 (Spring 2015)","BIOL 331 A","LSCAPE PLANT RECOG","REICHARD, SARAH E",20,1,3,4,5,4,NA,2,1,NA,NA,NA,NA,NA,2.9
"675","2014-15","20152 (Spring 2015)","BIOL 350 A","FOUNDTNS PHYSIOLOGY","GARLAND, ALAINA L",121,14,21,15,21,20,8,8,6,1,1,1,NA,5,2.9
"676","2014-15","20152 (Spring 2015)","BIOL 354 A","EVOL AND SYSTEMATICS","HERRON, JON",123,10,55,12,11,15,4,4,3,4,1,1,1,2,3.1
"677","2014-15","20152 (Spring 2015)","BIOL 355 A","FNDATION MOL CEL BIO","MARTIN-MORRIS, LINDA E",76,13,22,15,11,7,3,3,2,NA,NA,NA,NA,NA,3.2
"678","2014-15","20152 (Spring 2015)","BIOL 355 B","FNDATION MOL CEL BIO","MARTIN-MORRIS, LINDA E",71,13,26,12,8,5,3,1,1,NA,NA,1,1,NA,3.3
"679","2014-15","20152 (Spring 2015)","BIOL 360 A","CELLULAR ANATOMY","ZEMAN, LESLIE B.",45,1,11,12,8,9,1,NA,NA,NA,NA,NA,NA,3,3.2
"680","2014-15","20152 (Spring 2015)","BIOL 380 A","BIOMED & SOCIETY","SCHIVELL, AMANDA",60,18,13,11,6,7,NA,2,NA,1,NA,NA,NA,2,3.3
"681","2014-15","20152 (Spring 2015)","BIOL 400 A","MOLECULAR BIOLOGY","SCHIVELL, AMANDA",40,10,11,9,3,3,1,2,NA,NA,1,NA,NA,NA,3.3
"682","2014-15","20152 (Spring 2015)","BIOL 402 A","FUNCTIONAL GENOMICS","PAREDEZ, ALEXANDER R.",18,7,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3.7
"683","2014-15","20152 (Spring 2015)","BIOL 405 A","CEL&MOL BIO DISEASE","WAKIMOTO, BARBARA",40,6,12,9,4,6,NA,1,NA,NA,1,NA,NA,1,3.2
"684","2014-15","20152 (Spring 2015)","BIOL 411 A","DEV BIOL","PARICHY, DAVID",101,9,25,13,14,11,4,5,4,1,NA,3,3,9,2.9
"685","2014-15","20152 (Spring 2015)","BIOL 416 A","MOL GENET PLANT DEV","IMAIZUMI, TAKATO",40,13,4,3,5,3,2,3,5,NA,NA,NA,1,1,3
"686","2014-15","20152 (Spring 2015)","BIOL 417 A","REPRODUC PHYS VERTS","POPA, SIMINA",52,13,9,8,7,4,3,3,4,1,NA,NA,NA,NA,3.1
"687","2014-15","20152 (Spring 2015)","BIOL 418 A","BIO RHYTHMS","DE LA IGLESIA, HORACIO O.",67,3,11,16,15,10,5,3,1,2,NA,NA,1,NA,2.9
"688","2014-15","20152 (Spring 2015)","BIOL 419 A","BIO DATA SCIENCE","BRUNTON, BINGNI W",24,5,8,7,1,NA,1,NA,NA,NA,NA,NA,1,1,3.3
"689","2014-15","20152 (Spring 2015)","BIOL 422 A","BEHAVIOR OF PLANTS","VAN VOLKENBURGH, ELIZABETH",22,6,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7
"690","2014-15","20152 (Spring 2015)","BIOL 428 A","SENSORY NEURO &ECOL","RIFFELL, JEFFREY A",49,6,14,7,4,10,1,3,2,NA,2,NA,NA,NA,3
"691","2014-15","20152 (Spring 2015)","BIOL 433 A","MARINE ECOLOGY","RUESINK, JENNIFER",26,8,12,4,1,NA,NA,NA,NA,1,NA,NA,NA,NA,3.5
"692","2014-15","20152 (Spring 2015)","BIOL 440 A","GENERAL MYCOLOGY","AMMIRATI, JOSEPH F",47,10,26,9,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,3.6
"693","2014-15","20152 (Spring 2015)","BIOL 443 A","MAMMAL EVOLUTION","WILSON, GREGORY P.",18,5,NA,1,5,3,3,NA,NA,1,NA,NA,NA,NA,3
"694","2014-15","20152 (Spring 2015)","BIOL 444 A","ORNITHOLOGY","KLICKA, JOHN T",36,8,5,3,6,5,2,3,1,NA,1,1,NA,1,3
"695","2014-15","20152 (Spring 2015)","BIOL 452 A","VERTEBRATE BIOLOGY","PETERSEN, KAREN E",71,6,4,27,12,5,5,4,1,1,2,1,2,1,2.8
"696","2014-15","20152 (Spring 2015)","BIOL 454 A","ENTOMOLOGY","SUGDEN, EVAN A.",40,10,6,7,5,4,2,2,NA,NA,1,NA,1,2,3.1
"697","2014-15","20152 (Spring 2015)","BIOL 462 A","ADV ANIMAL PHYS","SIZEMORE, MAX",52,8,15,10,10,6,1,1,NA,NA,NA,NA,NA,1,3.3
"698","2014-15","20152 (Spring 2015)","BIOL 466 A","EMERGING DISEASES","ZEMAN, LESLIE B.",48,6,11,13,7,9,1,1,NA,NA,NA,NA,NA,NA,3.2
"699","2014-15","20152 (Spring 2015)","BIOL 467 A","COMP ANIMAL PHYSIOL","SIZEMORE, MAX",40,3,17,10,2,3,1,1,1,1,NA,NA,1,NA,3.2
"700","2014-15","20152 (Spring 2015)","BIOL 469 A","EVOLUTION&MEDICINE","BERGSTROM, CARL T",59,3,15,8,14,11,2,2,2,NA,NA,NA,2,NA,2.9
"701","2014-15","20152 (Spring 2015)","BIOL 471 A","PLANT ECOLOGY","KROISS, STEVEN J",45,4,19,11,6,4,NA,NA,NA,NA,NA,NA,1,NA,3.3
"702","2014-15","20152 (Spring 2015)","BIOL 480 A","FIELD ECOLOGY","BOERSMA, P DEE",15,2,7,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5
"703","2014-15","20152 (Spring 2015)","BIOL 485 B","CELL MOLE& DEV SEMNR","PRICE, REBECCA",22,17,4,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,3.8
"704","2014-15","20152 (Spring 2015)","BIOL 485 C","CELL MOLE& DEV SEMNR","JENSEN, JEFFREY",15,2,10,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,3.6
"705","2014-15","20152 (Spring 2015)","BIOL 488 A","PHYSIOLOGY SEMINAR","MOODY, WILLIAM J",32,4,21,3,3,NA,NA,NA,NA,NA,NA,NA,NA,1,3.6
"706","2014-15","20152 (Spring 2015)","BIOL 492 A","BIOTEACH INCL DIVRS","MARTIN-MORRIS, LINDA E",37,26,10,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,3.8
"707","2014-15","20152 (Spring 2015)","BIOL 497 A","SPECIAL TOPICS","THEOBALD, ELINORE JENKINS",15,3,2,3,1,3,1,NA,NA,NA,NA,NA,1,1,3
"708","2014-15","20152 (Spring 2015)","BIOL 505 B","BIOTEACH INCL DIVRS","FREEMAN, SCOTT",32,31,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9
"709","2014-15","20153 (Summer 2015)","BIOL 100 B","INTRODCTRY BIOLOGY","MARTIN-MORRIS, LINDA E",29,4,2,3,4,2,2,1,1,NA,2,NA,1,7,2.7
"710","2014-15","20153 (Summer 2015)","BIOL 118 A","SURVEY OF PHYSIOL","SAVOLAINEN, LEA C",46,5,8,9,10,3,1,1,5,1,2,NA,1,NA,2.8
"711","2014-15","20153 (Summer 2015)","BIOL 119 A","ELEM PHYSIOL LAB","SAVOLAINEN, LEA C",13,NA,5,NA,1,2,1,NA,4,NA,NA,NA,NA,NA,2.7
"712","2014-15","20153 (Summer 2015)","BIOL 180 A","INTRO BIOLOGY","DOOLEY, FREDERICK DANIEL",128,9,20,15,11,23,7,15,9,NA,NA,1,3,15,2.7
"713","2014-15","20153 (Summer 2015)","BIOL 200 A","INTRO BIOL","WIGGINS, BEN",101,8,18,22,13,15,8,4,3,2,NA,1,2,5,2.9
"714","2014-15","20153 (Summer 2015)","BIOL 220 A","INTRO BIOL","DAY, JENNIFER MAE-WHITE",151,11,19,20,22,30,18,10,8,5,2,NA,2,4,2.7
"715","2014-15","20153 (Summer 2015)","BIOL 280 A","THE HISTORY OF LIFE","KLEIN, ELAINE",23,1,4,3,6,2,2,2,NA,2,NA,NA,1,NA,2.7
"716","2014-15","20153 (Summer 2015)","BIOL 300 A","INTRO NEUROSCIENCE","PERKEL, DAVID J",23,2,7,3,5,1,3,NA,1,NA,NA,1,NA,NA,3
"717","2014-15","20153 (Summer 2015)","BIOL 302 A","LAB TECHNIQS IN CMB","DRAPER, MOON",15,11,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,3.8
"718","2014-15","20153 (Summer 2015)","BIOL 317 A","PLANT CLASS & IDENT","CHAU, JOHN H",21,3,3,NA,6,1,1,3,2,1,NA,NA,1,NA,2.7
"719","2014-15","20153 (Summer 2015)","BIOL 350 A","FOUNDTNS PHYSIOLOGY","STAWICKI, TAMARA M",49,7,11,8,8,6,5,NA,1,NA,NA,NA,1,2,3.1
"720","2014-15","20153 (Summer 2015)","BIOL 354 A","EVOL AND SYSTEMATICS","CALEDE, JONATHAN JEAN M",26,3,5,2,2,5,3,1,2,NA,NA,1,2,NA,2.6
"721","2014-15","20153 (Summer 2015)","BIOL 355 A","FNDATION MOL CEL BIO","BUCHWITZ, BRIAN J.",46,7,13,9,7,5,1,1,2,NA,NA,NA,1,NA,3.1
"722","2014-15","20153 (Summer 2015)","BIOL 356 A","FNDATNS IN ECOLOGY","TURNER, KEVIN",20,1,8,4,4,1,1,NA,NA,NA,NA,NA,1,NA,3.2
"723","2014-15","20153 (Summer 2015)","BIOL 400 A","MOLECULAR BIOLOGY","WALCHER-CHEVILLET, CRISTINA",15,1,4,1,1,4,1,1,NA,NA,2,NA,NA,NA,2.8
"724","2014-15","20153 (Summer 2015)","BIOL 434 A","INVERTEBRATE ZOOL","SCHIVELL, AMANDA",29,4,7,5,3,3,NA,1,1,2,1,1,1,NA,2.8
"725","2014-15","20153 (Summer 2015)","BIOL 440 A","GENERAL MYCOLOGY","AMMIRATI, JOSEPH F",46,10,19,13,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3.5
"726","2014-15","20153 (Summer 2015)","BIOL 452 A","VERTEBRATE BIOLOGY","PETERSEN, KAREN E",28,1,3,4,7,6,3,1,3,NA,NA,NA,NA,NA,2.8
"727","2014-15","20153 (Summer 2015)","BIOL 459 A","DEVLPMNTL NEUROBIOL","BOSMA, MARTHA",26,7,10,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6
"728","2014-15","20153 (Summer 2015)","BIOL 485 A","CELL MOLE& DEV SEMNR","PRICE, REBECCA",13,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9
"729","2014-15","20153 (Summer 2015)","BIOL 485 B","CELL MOLE& DEV SEMNR","PRICE, REBECCA",15,10,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8
"730","2015-16","20154 (Autumn 2015)","BIOL 100 C","INTRODCTRY BIOLOGY","WALTER, MARGARET G",19,1,6,4,3,2,2,NA,NA,NA,NA,1,NA,NA,3
"731","2015-16","20154 (Autumn 2015)","BIOL 100 I","INTRODCTRY BIOLOGY","AULD, SUSAN D",19,7,3,1,4,2,1,NA,NA,NA,1,NA,NA,NA,3.3
"732","2015-16","20154 (Autumn 2015)","BIOL 106 A","INTRO BIO SEMINAR","BUCHWITZ, BRIAN J.",53,15,33,2,1,NA,NA,NA,NA,NA,NA,NA,1,1,3.6
"733","2015-16","20154 (Autumn 2015)","BIOL 114 A","INTRO ASTROBIOLOGY","BARNES, RORY K",14,1,3,1,1,2,1,2,NA,2,1,NA,NA,NA,2.6
"734","2015-16","20154 (Autumn 2015)","BIOL 118 A","SURVEY OF PHYSIOL","PETERSEN, KAREN E",375,18,47,103,68,43,18,9,15,13,6,6,7,22,2.8
"735","2015-16","20154 (Autumn 2015)","BIOL 118 B","SURVEY OF PHYSIOL","PETERSEN, KAREN E",23,2,3,11,4,2,NA,NA,NA,NA,NA,NA,1,NA,3.1
"736","2015-16","20154 (Autumn 2015)","BIOL 119 A","ELEM PHYSIOL LAB","SELF, CASEY J",24,1,9,9,4,NA,1,NA,NA,NA,NA,NA,NA,NA,3.3
"737","2015-16","20154 (Autumn 2015)","BIOL 119 B","ELEM PHYSIOL LAB","SELF, CASEY J",21,4,2,7,6,1,NA,NA,NA,NA,NA,NA,NA,1,3.3
"738","2015-16","20154 (Autumn 2015)","BIOL 119 C","ELEM PHYSIOL LAB","SELF, CASEY J",24,NA,7,11,5,NA,NA,NA,NA,NA,NA,NA,1,NA,3.1
"739","2015-16","20154 (Autumn 2015)","BIOL 119 D","ELEM PHYSIOL LAB","SELF, CASEY J",24,5,6,7,5,NA,NA,NA,NA,NA,NA,NA,NA,1,3.4
"740","2015-16","20154 (Autumn 2015)","BIOL 119 E","ELEM PHYSIOL LAB","SELF, CASEY J",24,2,7,7,4,4,NA,NA,NA,NA,NA,NA,NA,NA,3.2
"741","2015-16","20154 (Autumn 2015)","BIOL 119 F","ELEM PHYSIOL LAB","SELF, CASEY J",21,1,2,11,5,NA,NA,1,NA,NA,NA,NA,NA,1,3.2
"742","2015-16","20154 (Autumn 2015)","BIOL 180 A","INTRO BIOLOGY","FREEMAN, SCOTT",579,57,115,104,94,76,48,20,26,9,2,NA,10,18,2.9
"743","2015-16","20154 (Autumn 2015)","BIOL 180 B","INTRO BIOLOGY","FREEMAN, SCOTT",485,30,82,69,77,78,45,35,23,6,4,2,14,20,2.8
"744","2015-16","20154 (Autumn 2015)","BIOL 200 A","INTRO BIOL","SCHIVELL, AMANDA",305,23,48,47,43,49,23,24,24,6,1,2,3,12,2.8
"745","2015-16","20154 (Autumn 2015)","BIOL 220 A","INTRO BIOL","DOHERTY, JENNIFER HELEN",308,24,40,47,48,52,31,25,15,7,2,1,3,13,2.8
"746","2015-16","20154 (Autumn 2015)","BIOL 250 D","MARINE BIOLOGY","POOL, THOMAS K.",17,2,5,NA,5,3,1,NA,NA,NA,NA,NA,NA,1,3.1
"747","2015-16","20154 (Autumn 2015)","BIOL 302 A","LAB TECHNIQS IN CMB","DRAPER, MOON",47,12,28,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6
"748","2015-16","20154 (Autumn 2015)","BIOL 340 A","GENETS & MOLEC ECOL","HAUSER, LORENZ",33,8,7,11,2,3,2,NA,NA,NA,NA,NA,NA,NA,3.4
"749","2015-16","20154 (Autumn 2015)","BIOL 350 A","FOUNDTNS PHYSIOLOGY","WENDEROTH, MARY P",103,9,10,8,17,17,6,9,13,3,2,2,2,5,2.6
"750","2015-16","20154 (Autumn 2015)","BIOL 354 A","EVOL AND SYSTEMATICS","HERRON, JON",114,15,48,16,14,13,1,NA,3,2,NA,NA,2,NA,3.2
"751","2015-16","20154 (Autumn 2015)","BIOL 355 A","FNDATION MOL CEL BIO","MARTIN-MORRIS, LINDA E",56,12,23,10,3,5,3,NA,NA,NA,NA,NA,NA,NA,3.4
"752","2015-16","20154 (Autumn 2015)","BIOL 355 B","FNDATION MOL CEL BIO","MARTIN-MORRIS, LINDA E",55,7,19,9,11,3,2,1,NA,1,NA,NA,1,1,3.2
"753","2015-16","20154 (Autumn 2015)","BIOL 356 A","FNDATNS IN ECOLOGY","DOBKOWSKI, KATIE A.",88,18,33,8,10,8,3,1,1,1,1,NA,2,2,3.2
"754","2015-16","20154 (Autumn 2015)","BIOL 400 A","MOLECULAR BIOLOGY","DRAPER, MOON",42,11,28,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7
"755","2015-16","20154 (Autumn 2015)","BIOL 401 A","ADV CELL BIOLOGY","CROWE, ALISON J",55,15,6,8,7,4,1,5,NA,2,NA,2,3,2,2.9
"756","2015-16","20154 (Autumn 2015)","BIOL 404 A","ANIMAL CELL PHYSIOL","DE LA IGLESIA, HORACIO O.",116,9,15,22,14,14,8,11,7,4,1,1,8,2,2.6
"757","2015-16","20154 (Autumn 2015)","BIOL 411 A","DEV BIOL","PARICHY, DAVID",72,14,9,10,10,11,3,4,4,4,NA,NA,1,2,2.9
"758","2015-16","20154 (Autumn 2015)","BIOL 416 A","MOL GENET PLANT DEV","IMAIZUMI, TAKATO",40,12,8,9,4,2,1,NA,1,1,NA,NA,1,1,3.3
"759","2015-16","20154 (Autumn 2015)","BIOL 420 A","BIO GAME THEORY","BERGSTROM, CARL T",41,4,3,7,7,6,4,2,3,1,NA,NA,3,1,2.7
"760","2015-16","20154 (Autumn 2015)","BIOL 421 A","ECO&EVOL PHYSIOLOGY","BUCKLEY, LAUREN",46,5,12,7,8,7,1,NA,1,NA,NA,NA,1,4,3.1
"761","2015-16","20154 (Autumn 2015)","BIOL 427 A","BIOMECHANICS","DANIEL, THOMAS L",71,8,25,20,10,3,1,1,1,1,NA,NA,NA,1,3.3
"762","2015-16","20154 (Autumn 2015)","BIOL 441 A","LAND PLT EVO TRENDS","DI STILIO, VERONICA",45,11,11,7,4,6,3,NA,2,NA,1,NA,NA,NA,3.2
"763","2015-16","20154 (Autumn 2015)","BIOL 442 A","MUSH & RELATD FUNGI","AMMIRATI, JOSEPH F",29,9,13,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6
"764","2015-16","20154 (Autumn 2015)","BIOL 448 A","MAMMALOGY","SANTANA, SHARLENE E",34,3,8,5,2,3,3,4,3,2,NA,NA,1,NA,2.7
